
Indicatif présent
Premier groupe

abiter
P3	offroit (1)

ondoiier
P3	ondoioit (1)

onorer
P6	honoroient (2), oneroient (1)

orer
P3	oroit (1)

oser
P3	osoit (11)
P4	osions (1)
P6	osoient (2)

otroiier
P2	otroioies (1)
P3	otroit (3)

ovrer
P6	ovroient (1)

ovrir
P3	ovroit (1)

pardoner
P3	pardonoit (1), pardonast (1)

parler
P3	parloit (6)
P4	parlions (1)
P5	parlions (1)
P6	parloient (3)

paroler
P1	parloie (1)

partir
P3	partoit (1)

passer1
P3	passoit (1)
P6	passoient (1)

pendre
P3	pendoit (2)
P6	pendoient (1)

pener
P3	penoit (3)
P6	penoient (1)

penser
P1	pensoie (2)
P3	pensoit (6), pessoit (1)
P6	pensoient (2)

perdre
P3	perdist (1), perdoit (1)
P6	perdoient (1)

perir
P6	perissoient (2)

peschier2
P6	peschoient (1)

peser
P3	pesoit (2)

plaindre
P6	plaignoient (2)

plaire
P3	pleroit (1), plaisoit (1)
P6	pleisoient (1)

plorer
P3	ploroit (9), plouroit (1)
P6	ploroient (10)

porpenser
P1	porpensoie (1)
P3	porpensoit (2)
P6	porpensoient (2)

porporter
P6	porportoient (1)

porsivre
P6	porsivoient (1)

porter
P3	portoit (8), portast (1)
P6	portoient (7)

porvëoir
P3	porvoit (1)

prendre
P3	prendoit (2), prenoit (2)
P5	preïstes (1), preigniez (1)
P6	prenoient (2)

priier
P3	prioit (4), proioit (3)
P6	prioient (1), proioient (1)

prisier
P6	proisoient (1)

proiier
P3	proioit (1)
P6	prooient (1)

prëechier
P1	presçoie (1)
P3	preechoit (6), preeschoit (1)
P6	preechoient (2), preeschoient (1), preeçoient (1)

pöoir
P1	pooie (2)
P3	pooit (55)
P6	pooient (21)

querre
P3	queroit (2), qeroient (1)
P4	querions (1)
P6	qeroient (3)

ramembrer
P2	ramembre (1)

raporter
P6	raportoient (1)

ratorner
P3	ratornoit (1)

ravoir2
P3	ravoioit (1)
P6	ravoient (1)

recevoir
P6	recevoient (3)

reclamer
P6	reclamoient (4)

recomencier
P3	recomençoit (2)

reconforter
P3	reconfortoit (1)

reconoistre
P1	reconoissoies (1)
P6	regnoissoient (1)

reconter
P3	recontoit (1)
P6	racontoient (1)

redemener
P3	redemenoit (1)

referir2
P3	referoit (1)

refuser
P3	refusoit (1)

regarder
P3	regardoit (3)
P6	regardoient (1), resgardoient (1)

rejehir
P3	regehissoit (1), regehissoient (1)

remanoir
P3	remanoit (1), ramenoit (1)

rendre
P3	rendoit (4)
P6	rendoient (1)

repairier
P3	repairoit (1), reperoit (1)
P6	repairoient (2), repeiroient (1), reperoient (1)

repentir
P3	repentoit (2)

repondre
P6	reponoient (1)

reporter
P3	reportoit (1)

reposer
P3	reposoit (1)
P6	reposoient (1)

reprendre1
P3	reprenoit (3), repartoit (1)

requerre
P3	requeroit (2), reqeroit (1), reqeïst (1)
P6	requeroient (1)

rescrïer
P3	rescrioit (2)

resembler
P3	resembloit (1)

resoignier
P3	resoignoit (1)

resplendir
P3	resplendissoit (1)
P6	resplendissoient (1)

respondre1
P3	respondoit (5)

resusciter
P2	resuscitoies (1)
P3	resuscitoit (1)

retenir
P3	retenoit (3)

revenir
P1	revenoie (1)
P3	revenoit (2)
P6	revenoient (1)

revestir
P3	revestoit (1)

saner
P3	sanoit (1)

savoir
P2	savoies (1)
P3	savoit (55)
P4	savions (1)
P6	savoient (28)

secorre1
P3	socoroit (1), secoroit (1)

sejorner
P3	sejornoit (1)

sembler
P3	sembloit (10), sambloit (7)

semoner
P3	somonoit (1)

sentir
P3	sentoit (2)
P6	sentoient (2)

sermoner
P3	sermonoit (2)

servir
P3	servoit (8)
P6	servoient (9)

sivre
P6	sivoient (4)

sofler
P3	soffloit (1)

sofrir
P3	soffroit (2), sosfroit (1)
P6	sosfroient (2), soffroient (1)

soloir
P2	soloies (1)
P3	soloit (23)
P5	soliez (1)
P6	soloient (9)

soner
P3	sounoit (1)
P6	sonoient (1)

sosmetre1
P6	sosmetoient (1)

sospirer
P3	sospiroit (1)
P6	sospiroient (1)

sostenir
P3	soustenoit (1), sostenoit (1)
P6	sostenoient (1), soustenoient (1)

sovenir
P2	soviegne (1)
P3	sovenoit (2)

sëoir
P3	seoit (11)
P6	seoient (3)

tendre1
P6	tendoient (2)

tenir1
P3	tenoit (26)
P6	tenoient (7)

tesmoignier
P3	tesmoignoit (2)
P6	tesmoignoient (1)

tolir
P3	toloit (2)

tormenter
P3	tormentoit (2)
P6	tormentoient (1)

torner
P3	tornoit (1)

traire
P3	traioit (5), treoit (1), treioit (1)
P6	traioient (2), treoient (1)

trametre
P3	trametoit (2)

travaillier
P3	traveilloit (3)
P6	traveilloient (2)

trembler1
P6	trambloient (1)

tresmüer
P3	tresmuoit (1)

trespasser
P3	trespassoit (3)
P6	trespassoient (3)

trestorner
P3	trestornoit (1)

trover
P1	trovoie (1)
P3	trovoit (1)

valoir
P3	valoit (2)
P6	valoient (1)

vanter
P3	vantoit (1)

vendre
P6	vendoient (3)

venir
P2	venoies (1)
P3	venoit (30)
P4	venions (2)
P6	venoient (29)

visiter
P6	visitoient (3)

vivre1
P3	vivoit (4)
P6	vivoient (4)

voloir
P1	voloie (1)
P2	voloies (4)
P3	voloit (97)
P4	volions (1)
P6	voloient (21)

vëoir
P3	veoit (15)
P6	veoient (15)

öir
P3	ooit (12)
P4	oïmes (1)
P6	ooient (7)

Deuxième groupe

dire
P1	disoie (2)
P3	disoit (75)
P4	disions (1)
P6	disoient (29)

tenir1
P3	tenoit (26)
P6	tenoient (7)

venir
P2	venoies (1)
P3	venoit (30)
P4	venions (2)
P6	venoient (29)

öir
P3	ooit (12)
P4	oïmes (1)
P6	ooient (7)

Troisième groupe

croire
P3	creoit (4)
P6	creoient (8)

entendre
P3	entendoit (13)
P6	entendoient (2)

metre2
P3	metoit (3)
P6	metoient (1)

recevoir
P6	recevoient (3)

repondre
P6	reponoient (1)

soloir
P2	soloies (1)
P3	soloit (23)
P5	soliez (1)
P6	soloient (9)

vëoir
P3	veoit (15)
P6	veoient (15)

Les auxiliaires avoir et être

avoir
P1	avoie (12)
P2	avoies (3)
P3	avoit (802)
P4	avions (3)
P5	aviez (2)
P6	avoient (191)

estre1
P1	estoie (8)
P2	estoies (2)
P3	estoit (870), ert (24), iert (2)
P4	estions (14)
P6	estoient (347), erent (18)

Les verbes irréguliers

Subjonctif imparfait
Premier groupe

abatre
P3	abatist (2), abitast (1)
P6	abatissent (1)

abiter
P3	habitoit (1)

acomplir
P5	acompleïsses (1)

aemplir
P1	aemplisse (1)
P3	aempleïst (1)

aidier
P3	aidast (5)
P6	aidoient (1)

aler
P1	alasse (1)
P3	alast (14)
P6	alassent (11)

amener
P3	amenast (1)
P5	amenissiez (1)

amer1
P6	amassent (1)

aorer2
P6	aorassent (3)

aorner2
P3	aornast (1)

apeler
P3	apela (1)

apercevoir
P6	aperceüssent (1)

aporter
P3	aportast (8)
P6	aportassent (1)

aproismier
P3	aproismast (1)

ardre
P6	arsissent (3)

aroser1
P3	arrosast (1)

assembler
P6	assemblassent (2)

assoudre
P3	asousist (1)

atendre
P6	atendissent (1)

atochier
P3	atouchast (2)

avenir
P6	avenissent (2)

avoir
P1	eüsse (2)
P2	eüsses (1)
P3	eüst (47), euïst (3), eust (1)
P5	eüssiez (1)
P6	eüssent (12)

baillier
P3	baillast (2)

batisier
P3	baptizast (2)
P6	baptizassent (1)

batre
P3	batist (1)

blecier
P3	bleçast (1)

boivre
P3	beüst (1)
P5	beüstes (1)

cerchier
P6	cerchassent (1)

chacier
P6	chaçassent (1), chaçoient (1)

chargier
P3	charchast (1)

chëoir
P3	cheïst (1)

clamer
P3	clamast (1)

comander
P2	comandastes (1)
P3	comandast (4), conmandast (1)
P6	comandassent (1)

combatre
P2	combatisses (1)
P6	combatissent (1)

combrisier
P6	combrisassent (1)

comencier
P3	conmençast (1)

comparer2
P6	comperassent (1)

conoistre
P3	coneüst (1), coneüssent (1)
P4	conoissons (1)
P6	conoissent (2), conneüssent (1), coneüssent (1)

conseillier1
P3	conseillast (3)

consentir
P4	consentissions (1)

conter
P3	contast (1)

contredire
P3	contredeïst (1)

corrocier
P3	corrouçast (1)

couchier
P3	couchast (1)

covenir
P3	covenist (1)

covoitier
P3	covoitast (1)
P6	covoitassent (1)

criembre
P3	cremist (1)

croire
P6	creüssent (2)

cuidier1
P3	cuidast (5)
P4	cuidissions (1)
P5	cuidissiez (3)

debrisier
P6	debrisassent (1)

defendre
P3	deffendist (1)

deguerpir
P1	deguerpisse (1), deguerpisses (1)
P2	deguerpisses (1)
P3	destorboit (1), deguerpist (1)
P4	deguerpissomes (1), deguerpissons (1)
P5	deguerpissiez (1)
P6	deguerpissent (3), deguerpeïssent (3), deguerpesissent (1)

deignier
P3	deignast (4), degnast (2)

delivrer
P3	delivrast (3)

demander
P3	demandast (2)
P6	demandassent (1)

demorer
P3	demostrast (2), demoustrast (1), pardemorast (1)
P6	demorassent (1)

demostrer
P2	demostrasses (1)
P3	demostrast (2)

departir
P3	departisist (3), departeïst (1)

depecier
P6	depeçassent (1)

descendre
P6	descendissent (1)

desconfire
P3	desconfeïssent (1)

descovrir
P3	descovrist (1)

desdeignier
P6	desdeignassent (1)

desesperer
P6	desesperassent (1)

desfermer
P6	desfermassent (1)

desliier
P3	desliast (1)

despire
P3	despisist (1)

dessevrer
P3	dessevrast (1)

destruire
P6	destruisissent (1)

devenir
P6	servissent (1)

devoir
P1	deüsse (1)
P3	deüst (12), deuïst (1)

dire
P3	deïst (10)
P5	deïssiez (1)
P6	deïssent (2)

doctriner
P3	doctrinast (1)

doner
P3	donast (14), donoit (1)
P5	doinsiez (1)
P6	donassent (3)

dormir
P3	dormist (1)

doter2
P3	doutast (2)
P6	doutassent (1)

emporter2
P3	emportast (1)

encerchier
P3	encherchast (1)

encuser
P3	encusast (1)

enforcier1
P6	enforçassent (1)

enoiier
P6	anuiassent (1)

enorgoillir
P3	enorguellist (1)

enrichir
P3	enrichissoit (1)

enseignier
P2	enseignasces (1)
P3	enseignast (3), ensignast (2), ensegnast (1)
P5	ensigniez (1)

ensivre1
P3	ensivist (1)
P4	ensivissons (1)

entendre
P3	entendist (5)
P6	entendissent (1)

entrer
P1	entrasse (1)
P3	entrast (2)
P5	entrastes (1)
P6	entrassent (2)

envoiier
P3	envoiast (9)

envoleper
P6	envolepassent (1)

escondire
P1	escondeïsse (1)

escouter
P3	ascoutast (1)

esgarder
P2	esgardasse (1)
P4	esgardissions (1)
P6	esgardassent (1)

esjöir
P6	esjoïssent (1)

eslaissier
P6	esleeçassent (1)

eslire
P3	esleüst (1)

eslëecier
P6	esleeçassent (1)

esprover
P3	esprovast (1)

esrachier2
P6	esrachassent (1)

estovoir1
P3	esteüst (1)

estre1
P1	fusse (5)
P2	fusses (2), fusces (1)
P3	fust (125)
P4	fussions (1)
P5	fussiez (1)
P6	fussent (36)

esveillier
P3	esvellast (1)
P5	esvellastes (1)

faire
P1	feïsse (1)
P3	feïst (29), feïsse (1)
P4	feïssons (1)
P5	feïsses (1)
P6	feïssent (13)

forfaire
P6	forfeïssent (1)

forjurer
P3	forjuchast (1)

fuir
P6	fouissent (1), foïssent (1)

garder
P3	gardast (4)
P6	gardassent (2)

gerir
P3	gueresist (1)

geter
P6	getassent (1)

goster
P3	gostast (1)

governer
P3	governast (1)

grever
P5	grevissions (1)

häir
P6	haïssent (1)

issir
P3	issist (2)
P5	issiez (2)
P6	ississent (1)

jurer
P3	jurast (1)

laidengier
P6	laidengassent (1)

laissier
P2	lesses (1)
P3	lessast (13)
P4	lessissons (1)
P6	lessassent (5), lessasent (1)

laver
P6	lavassent (1)

lever
P3	levast (2)

lire1
P6	leüssent (1)

maintenir
P3	meintenist (1)
P6	meintenissent (1)

mangier
P3	mengast (2)
P6	mengassent (1)

mener
P3	menast (2), mengast (1)
P6	menassent (1)

mesler
P3	mellast (2)

metre2
P3	meïst (8)
P6	meïssent (4)

morir
P3	morust (1)
P6	morussent (1)

mostrer
P3	mostrast (1)

movoir
P3	meüst (1)
P6	meüssent (3)

ocire
P3	oceïst (1), ocesist (1)
P5	oceïstes (1)
P6	oceïssent (1)

oindre
P5	oigniez (1)

onorer
P6	honorassent (1)

orer2
P3	orast (1)

orgoillir
P6	orguellesissent (1)

oser
P1	osasse (1)
P3	osast (2)
P4	osions (1)
P5	osastes (1)

oster2
P3	ostast (1)
P6	ostassent (2)

otroiier
P3	otroiast (2)

ovrer
P3	ouvrast (1)

ovrir
P3	ovrist (2)

paiier
P3	paiast (1)

pardoner
P3	pardonast (3)

parler
P3	parlast (1)
P6	parlassent (2)

partir
P3	partist (1)

parvenir
P3	parvenist (1)

perdre
P1	perdisse (1)
P6	perdissent (1)

plaindre
P3	pleinsist (1)

porchacier
P2	porchaçasses (1)

porrir
P1	porrisse (1)

porter
P3	portast (3)
P6	portassent (1)

prendre
P3	preïst (3)
P6	preïssent (2)

prester
P3	prestast (1)
P6	prestassent (1)

priier
P1	proiasse (1)
P3	proiast (3), priast (1)
P4	preïssons (1)
P6	proiassent (2)

pöoir
P2	peüsses (1)
P3	peüst (44)
P5	peüssiez (2)
P6	peüssent (20)

querre
P6	qeïssent (2), quisissent (1)

rachater
P6	rachatassent (1)

raler
P3	ralast (2)
P6	ralassent (1)

raviser
P6	ravissent (1)

recevoir
P3	receüst (1)
P6	receüssent (1)

reconter
P2	racontasses (1)
P3	racontast (2)

regarder
P3	regardast (1)

regenerer
P3	regenerast (1)

rejehir
P5	rejehisses (1)

remanoir
P3	remansist (1)

rendre
P3	rendist (3)

repaire
P6	repairassent (1)

repairier
P3	repairast (1)

repentir
P2	repentisses (1)

reposer
P3	reposast (1)

requerre
P3	reqeïst (3), reqisist (1), requeïst (1)

resplendir
P3	resplendissoit (2)

resusciter
P3	resuscitast (2)

retenir
P3	retenist (1)

revenir
P3	revenist (3)
P6	revenissent (1)

reverdir
P3	raverdeïst (1)

sacrer
P3	sacrast (1)

salir2
P3	saillist (1)

saner
P3	sanast (1)

savoir
P1	seüsse (1)
P3	seüst (12)
P5	seüssiez (1)
P6	seüssent (7)

secorre1
P2	secoreüsses (1)
P3	secorust (2), socorust (2), soucorust (1)

sembler
P3	semblast (2), sembloit (1)

sentir
P3	sentist (1)

servir
P6	servissent (4)

sivre
P6	sivissent (2)

sofire
P3	sousfisse (1)

sofrir
P1	sousfrisse (1)
P2	sosfrisces (1)
P3	soffrist (2)
P6	soffrissent (2)

soslever
P3	sousist (1)

sëoir
P3	seüst (1)
P6	seïssent (1)

taire
P6	teüssent (2)

tendre1
P3	tendist (1)

tenir1
P3	tenist (9)
P6	tenissent (1)

tormenter
P2	tormentes (1)

traire
P3	tresist (1)

transglotir
P3	trangloutist (1)

trebuchier
P3	trebuchast (1)

trenchier1
P3	trenchast (1)

trespasser
P3	trespassast (2)
P6	trespassassent (1)

tresporter
P6	tresportassent (1)

trover
P1	trovaisse (1)
P6	trovaissent (2), trovassent (2)

veillier2
P3	veillast (1)

veintre
P3	venquist (1)

vendre
P3	vendist (1)
P6	vendissent (1)

venir
P1	venisse (3)
P3	venist (16)
P6	venissent (9)

vestir
P3	vestist (1)

visiter
P3	visitast (1)

vivre1
P3	vesquist (1), vive (1)
P6	vesqissent (3), vesquissent (1)

voloir
P3	vousist (15), volsist (1)
P5	vousisses (1)
P6	vousissent (2)

vëoir
P2	veïsses (1)
P3	veïst (4)
P5	veïssiez (6)
P6	veïssent (1)

Deuxième groupe

dire
P3	deïst (10)
P5	deïssiez (1)
P6	deïssent (2)

tenir1
P3	tenist (9)
P6	tenissent (1)

venir
P1	venisse (3)
P3	venist (16)
P6	venissent (9)

Troisième groupe

croire
P6	creüssent (2)

entendre
P3	entendist (5)
P6	entendissent (1)

metre2
P3	meïst (8)
P6	meïssent (4)

recevoir
P3	receüst (1)
P6	receüssent (1)

vëoir
P2	veïsses (1)
P3	veïst (4)
P5	veïssiez (6)
P6	veïssent (1)

Les auxiliaires avoir et être

avoir
P1	eüsse (2)
P2	eüsses (1)
P3	eüst (47), euïst (3), eust (1)
P5	eüssiez (1)
P6	eüssent (12)

estre1
P1	fusse (5)
P2	fusses (2), fusces (1)
P3	fust (125)
P4	fussions (1)
P5	fussiez (1)
P6	fussent (36)

Les verbes irréguliers

aler
P1	alasse (1)
P3	alast (14)
P6	alassent (11)

devoir
P1	deüsse (1)
P3	deüst (12), deuïst (1)

faire
P1	feïsse (1)
P3	feïst (29), feïsse (1)
P4	feïssons (1)
P5	feïsses (1)
P6	feïssent (13)

pöoir
P2	peüsses (1)
P3	peüst (44)
P5	peüssiez (2)
P6	peüssent (20)

savoir
P1	seüsse (1)
P3	seüst (12)
P5	seüssiez (1)
P6	seüssent (7)

voloir
P3	vousist (15), volsist (1)
P5	vousisses (1)
P6	vousissent (2)

Indicatif parfait
Premier groupe

aaisier
P6	aaisierent (1)

abaissier
P3	abessa (1)

abandoner
P3	abandona (1)

abatre
P3	abati (3)
P6	abatirent (2)

abiter
P1	habitai (1)
P3	habita (3)

aboser
P3	abessa (1)

achater
P3	acheta (2)

acliner
P3	aclina (1)

acoillir
P6	acuelli (1)

acoler
P1	acolai (1)
P3	acola (2)

acompagnier
P3	acompaigna (2)
P6	acompaignierent (1)

acomplir
P3	acompli (1)

acomunier
P3	acommenia (1)

aconter
P3	aconta (1)

acorder
P6	acorderent (1)

acorre
P3	acorut (2)
P6	acorurent (2)

acouchier
P3	acoucha (3)

acraventer
P3	acraventa (1)

acroistre
P3	acrut (3)

adaignier
P3	adeigna (1)

adoner
P3	adona (1)

aemplir
P3	aempli (5)
P6	aemplirent (1)

afichier
P6	afichierent (1)

afondrer
P3	asfondra (1)

agenoillier
P3	ajenoilla (3), agenoilla (2), ajenolla (1)

aidier
P3	aida (1)
P6	aidierent (1)

alaschier
P3	alascha (1)

aler
P1	alai (6)
P3	ala (130)
P4	alames (10)
P6	alerent (44)

amender
P3	amenda (2)
P6	amenderent (1)

amener
P3	amena (1), enmena (1)
P6	amenerent (2)

amenistrer
P4	amenisterrons (1)

amer1
P1	amai (1)
P3	ama (1)
P6	amerent (1)

amonester
P3	amonesta (6)

amüir
P3	amui (1)

anoncier
P3	anonça (2)
P6	anoncierent (1)

aorer2
P3	aora (1)
P6	aorerent (1)

aovrir
P6	aovrirent (1)

apaisier
P3	apaisa (1), apesa (1)

apareillier1
P6	apareillierent (2), aparellierent (1)

aparler
P3	aparla (1)

aparoir
P1	aparu (1)
P3	aparut (23)
P6	aparurent (3)

apartenir
P6	apertienent (1)

apeler
P1	apelasmes (1)
P3	apela (27)

apercevoir
P3	aperçut (4)
P6	aperçurent (1)

aporter
P3	aporta (6)
P6	aporterent (5)

aprendre
P3	aprist (3)
P6	apristrent (1)

aprochier
P3	aprocha (3), aproça (1)
P6	aprochierent (2)

aproismier
P3	aproisma (5)
P6	aproismierent (3)

araisnier
P3	aresna (1)

ardre
P3	arst (2), ardi (1)
P6	arstrent (1)

aresner
P3	aresna (1)

arester
P1	rarestai (1)
P3	arresta (11)
P6	arresterent (3)

ariver1
P4	arivames (1)
P6	arriverent (4)

armer
P6	armerent (1)

assembler
P3	assambla (4), asembla (1), assembla (1)
P6	assemblerent (14), assamblerent (3), asamblerent (1)

asseoir
P3	assist (1)
P4	asseïmes (1)
P5	asseïmes (1)
P6	assistrent (2), asistrent (1)

assoagier
P3	asouaga (1)

assoudre
P3	assoust (2)

atargier
P3	atarja (3)
P6	atargierent (1)

atendre
P3	atendi (3)
P4	atendions (1)

atenir
P3	atint (1)

atorner
P3	atorna (6)
P6	atornerent (3)

atraire
P3	atrest (2)

avenir
P3	avint (127)
P6	avindrent (3), avient (1)

avoir
P1	oi (7)
P3	ot (240), eüst (1), out (1), eut (1)
P4	eümes (6), eüsmes (1)
P5	eüstes (1)
P6	orent (58), aeurent (1), eurent (1)

baillier
P3	bailla (5)
P6	baillierent (2)

baisier
P1	baisai (1)
P3	besa (2), baisa (1)
P6	beisierent (1)

baissier
P3	bessa (1)

bastre
P3	bati (2)

batisier
P3	baptiza (4)
P6	baptizierent (5), baptirent (1)

batre
P6	batirent (3)

benëir
P3	beneï (8)
P6	beneïrent (4)

blasmer
P3	blasma (7)

blecier
P3	bleça (1)

boivre
P3	but (3)

boter1
P3	bouta (6)
P6	bouterent (1)

brisier
P3	brisa (4)
P6	brisierent (2)

ceindre
P6	ceinstrent (1)

celer1
P3	cela (3)

cerchier
P3	cercha (1), chercha (1)
P6	cercherent (1)

cesser
P3	cessa (4)

chacier
P2	chaças (1)
P3	chaça (6)
P6	chacierent (1)

changier
P3	chanja (1)

chanter
P3	chanta (1)
P6	chanterent (2)

chargier
P3	charga (2), charcha (2)

chastiier
P3	chastia (1), chastoia (1)

chevauchier
P6	chevauchierent (1)

chëoir
P3	cheï (20)
P6	cheïrent (9)

clamer
P3	clama (1)

clore
P3	clost (1)
P6	clostrent (1)

comander
P2	conmandas (1), comandas (1)
P3	comanda (56), conmanda (34), coumanda (5), coumada (1)
P6	comanderent (5), conmanderent (2)

combatre
P3	combati (1)

combrisier
P3	combrisa (3)

comencier
P1	començai (2)
P3	comença (91), conmença (44), coumença (15), conmança (1), commença (1)
P4	conmençames (2), començames (1)
P6	comencierent (29), conmencierent (25), coumencierent (2)

complaindre
P3	complegnoit (1)
P6	compleinstrent (1)

concorder
P6	concorderent (1)

conforter
P3	conforta (3)

conoistre
P1	conoissons (1)
P3	conut (3), counut (1)
P6	conurent (4), connurent (1)

conseillier1
P3	conseilla (1)

constreindre
P3	constreinst (1)

conter
P3	conta (31)
P4	contons (1)
P6	conterent (5)

converser
P3	conversa (1)

convertir
P3	converti (1)
P6	convertirent (2)

convoiier
P3	convoia (2)

corir
P3	corut (13), courut (2), couru (2)
P4	corumes (1)
P6	corurent (14)

corrocier
P3	corroça (1)
P6	corrocierent (1)

couchier
P3	coucha (25), couça (1)
P6	couchierent (3), coucierent (3)

covenir
P3	covint (4)

covoitier
P3	covoita (2)

covrir
P3	covri (2)
P6	covrirent (2)

criembre
P3	cremi (6)
P6	cremirent (2)

croire
P1	crui (2)
P3	crut (10)
P6	crurent (2)

croistre
P6	crurent (1)

crucefiier
P6	crucefierent (6)

crïer1
P3	cria (1)

crïer2
P6	crierent (2)

cuidier1
P1	quidai (1)
P3	cuida (4)
P4	cuidames (2)
P6	cuidierent (7)

debrisier
P3	debrisa (3), debrissa (1)

decorir
P3	decorut (1)

dediier
P3	dedia (1)

defaillir
P3	defailli (1)
P6	defaillirent (1)

defendre
P3	desfendi (2)
P6	deffendirent (1)

definer1
P3	defina (1)

defroissier
P3	defroisça (1)

deguerpir
P2	deguerpesis (1), deguerpis (1)
P3	deguerpi (14)
P6	deguerpirent (7)

deignier
P3	deigna (2)

delivrer
P3	delivra (6)

demander
P1	demandai (2), demandons (1)
P3	demanda (35)
P4	demandames (3)
P6	demanderent (10)

demener
P3	demena (2)
P6	demenerent (6)

demore
P4	demorames (1)

demorer
P3	demora (24)
P6	demorerent (3)

demostrer
P1	demostrai (1)
P3	demostra (6)

departir
P1	departi (5)
P3	departi (41), de﻿parti (3)
P4	departimes (2)
P6	departirent (11), departoient (1)

depecier
P3	despeça (1)
P6	depecierent (1)

depriier
P1	depri (1)

derompre
P3	derrompi (1)
P6	derrompirent (1)

descendre
P3	descendi (1)
P6	descendirent (1)

deschaucier
P3	deschauça (1)

descopler
P6	descouplerent (1)

descovrir
P3	descovri (1)

desdeignier
P3	desdeigna (1)

desfermer
P3	defferma (1)

desirrer
P3	desirra (1)

desliier
P3	deslia (3)

despire
P3	despist (1)

destruire
P3	destruist (4), destruisist (1)

desvestir
P3	desvesti (1)

desvoiier1
P3	desvoia (1)

detenir
P3	detint (1)

detraire
P3	detruist (1), detrest (1)

devenir
P3	devint (5)
P6	devindrent (2)

deviser
P3	devisa (2)

devoir
P3	dut (5)
P4	deümes (1)
P6	durent (2)

devorer1
P6	deviserent (2)

dire
P1	dis (5), diz (1)
P2	deïs (3)
P3	dist (405), dit (13)
P4	deïsmes (1)
P6	distrent (72)

doctriner
P3	doctrina (2)

doloir
P3	dolut (1)

doner
P2	donas (1)
P3	dona (39), douna (1)
P4	donames (1)
P6	donerent (8)

dormir
P1	dormi (1)

doter2
P3	douta (2), dota (1)

drecier
P6	drecierent (4)

durer
P3	dura (3)

embracier
P3	embraça (3)

emplir
P3	emplist (1)

emporter1
P3	emporta (1)

emporter2
P3	emporta (6)
P6	emporterent (12)

emprendre
P3	emprist (1)

emprunter
P3	emprunta (2)

encliner
P3	enclina (3)
P6	enclinerent (1)

encontrer
P3	encontra (7)

encovencier
P3	encovença (1)

endormir
P3	endormi (4)
P6	endormirent (1)

enföir1
P3	enfui (2)
P6	enfoïrent (1)

enföir2
P3	enfoï (1)
P6	enfoïrent (4)

engendrer
P1	engendrai (1)

enluminer
P3	enlumina (1)

enmener
P3	enmena (2)
P6	enmenerent (1)

enorter
P3	enorta (1)

enquerre
P3	enquist (4)
P4	enqeïsmes (1)

enseignier
P1	ensignai (1)
P3	ensigna (4), enseigna (1)
P6	enseignierent (1)

ensevelir
P3	enseveli (1)

ensivre1
P3	ensivi (7)

enteindre
P6	entiegent (1)

entendre
P3	entendi (20)
P5	entendez (1)
P6	entendirent (3)

entreferir
P6	entrefirent (1)

entrer
P1	entrai (3)
P3	entra (35)
P4	entrames (1)
P6	entrerent (11)

entrevëoir
P6	entrevirent (1)

envenimer
P3	envenima (1)

envoiier
P1	envoias (1)
P3	envoia (20)
P6	envoierent (5)

envoleper
P6	envoleperent (1)

enväir
P6	avironerent (1)

errer2
P6	errerent (1)

esbäir
P3	esbahi (1)
P6	esbahirent (2)

eschaper
P3	eschapa (4)
P6	eschaperent (1)

eschiver
P3	eschiva (1)

escondire
P3	escondi (1)

escorre
P3	escoust (1)

escouter
P4	escoutames (1)

escrire
P3	escrist (5)

esforcier2
P6	esforcierent (1), efforcierent (1)

esgarder
P3	esgarda (2)
P4	esgardames (1), esgardions (1)
P6	esgarderent (2)

eslever
P3	esleva (1)

eslire
P3	eslut (1)
P6	eslurent (1), esleürent (1)

esloignier
P3	esloingna (1)

eslëecier
P2	esleeças (1)
P6	esleecierent (2)

esmerveillier
P3	esmerveilla (6), esmervella (1)
P4	esmerveillames (1), esmerveillions (1)
P5	esmerveilliez (1)
P6	esmerveillierent (5), esmervellierent (2)

esmovoir
P3	esmut (4)
P6	esmurent (5)

espandre
P3	espandi (1)

espartir
P3	esparti (1)
P6	es﻿partirent (1)

esploitier
P3	esploita (2)
P6	esploitierent (1)

espondre
P3	esponst (1)

esprendre1
P3	esprist (1)

esprendre2
P3	esprist (2)
