A initiale en hiatus Mot	Nombres d'occurrences en ei	Nombre d'occurrences total
(ardre)	35	35
ardant	3
ardanz	10
arderai	1
ardi	1
ardoient	1
ardoir	7
ardoit	3
ars	2
arsissent	3
arst	2
arstrent	1
arz	1

(arester)	48	48
arresta	11
arreste	2
arrestees	1
arrestent	3
arrester	15
arresterent	3
arrestez	2
arrestoien	1
arrestoient	4
arrestoit	5
rarestai	1

(ariere)	76	76
arriere	76

(ariver1)	8	8
arivames	1
arivees	1
arives	1
arriverent	4
arrivez	1

(ariver2)	1	1
ariver	1

(armer)	8	8
armees	1
armer	1
armerent	1
armez	3
armé	2

(aroser1)	5	5
aroser	1
arosoit	1
arrosast	1
arroser	1
arrosez	1

(atargier)	12	12
atarge	1
atargier	4
atargierent	1
atargiez	1
atargié	2
atarja	3

(caroler)	1	1
karoleroient	1

(carriere)	1	1
qarrieres	1

(chargier)	20	20
charcha	2
charchast	1
charchier	1
charchies	4
charchiez	5
charchié	3
charga	2
chargie	1
chargies	1

(chartrier1)	1	1
chartrier	1

(comparer1)	3	3
comparer	3

(comparer2)	2	1
comparee	1
comperassent	1

(demorer)	60	1
demoerroient	1
demora	24
demorassent	1
demorer	19
demorerent	3
demoroient	1
demoroies	1
demoroit	2
demoré	4
demostrast	2
demoustrast	1
pardemorast	1

(esgarder)	37	37
esgarda	2
esgardames	1
esgardasse	1
esgardassent	1
esgarde	1
esgardee	1
esgarder	14
esgarderent	2
esgarderons	1
esgardes	1
esgardez	2
esgardions	1
esgardissions	1
esgardoient	6
esgardé	2

(espargnier)	2	2
espargnerai	1
espargnoit	1

(garder)	85	85
garda	3
gardai	1
gardassent	2
gardast	4
garde	11
gardee	4
gardent	3
garder	24
garderai	3
garderent	2
garderoit	2
gardez	4
gardions	1
gardissons	1
gardoient	8
gardoit	5
gardé	4
gart	3

(garir)	7	4
garie	1
garir	1
gariz	2
guerir	1
guerissoit	1
gueriz	1

(garison)	8	4
garisons	2
garisson	2
guerison	2
guerisson	1
guerissons	1

(larme)	4	1
larmes	1
lermes	3

(larron)	9	6
larron	4
larrons	2
leres	1
lerres	2

(marinier)	9	9
marinier	5
mariniers	3
maronier	1

(parconter)	1	1
parconter	1

(pardoner)	12	12
pardona	4
pardonast	4
pardonerent	1
pardonez	1
pardonoit	1
pardonroit	1

(parfaire)	15	15
parfaire	2
parfaite	3
parfere	3
parfete	3
parfez	3
parfirent	1

(parler)	153	152
parla	53
parlai	1
parlant	1
parlassent	2
parlast	1
parler	57
parlerai	1
parlerent	8
parlerons	1
parlions	2
parloient	3
parloit	6
parlé	12
parole	2
paroles	2
﻿parler	1

(parlier)	1	1
parliers	1

(parçonier)	4	4
parçonier	2
parçoniers	2

(regarder)	38	37
regarda	9
regardast	1
regarde	4
regarder	5
regarderent	4
regardes	1
regardoient	1
regardoit	3
reporpensés	1
resgarda	8
resgardoient	1

(targier2)	3	3
targerai	1
targes	1
tarja	1

Graphie du mot tel
Lemme : tel	177
tel	101
tele	31
tieus	27
Tel	2
teles	7
Tele	1
atieus	1
tieuz	1
tiels	1
teil	3
teus	1
Tieus	1

Graphie du mot tel
Lemme : quel1	88
quel	34
qele	9
queus	4
quels	5
qel	4
queles	2
qeles	3
qels	1
Qeles	1
quele	9
quielz	1
qieus	3
quieus	2
Qele	1
Quel	1
Quiels	1
Ques	1
ques	3
quiel	1
Qieus	2

ATICU > age/aige/ege $7ëage	15
ermitage	27
gage	4
message2	15
sage	13
image	53
damage	8
rage	7
rivage2	17
message1	1
Carthage	3
usage	4
corage	14
manage	1
sauvage	5
tesmoignage	2
pelerinage	7
outrage	2
Arpage	2
orage	1
langage	5
estage2	1
marïage	4
parage	1
monïage	1
hontage	2
malage	2
lunage1	1
boschage	1

yod + ATA $8PPF  avec auxiliaire être 
326ie
51	Verbes du 1er groupe (28)	trenchie aidie esmaie amenuisie apeisie negie aprochie mollie baillie noncie amenuisie apesie acouchie essaucie traveillie baptizie abessie amenuisie apesie amenuisie brisie traveillie sechie abessie essaucie apareillie atachie aprochie
autres groupes (23)	garantie garie guerie guerie raemplie convertie florie enforcie raverdie departie convertie aemplie ensevelie raemplie departie perie establie guerie establie de﻿partie enbelie establie deguerpie
275	Verbes du 1er groupe (134)	apelee desmesuree sauvee formee demenee curee troublee torblee assamblez delivree adolee entree mondee sacree dounee ovree muee provee gardee enluminee trespassee trespassee consomee consomee chantee trespassee trespassee trespassee avironnee trespassee atornee dontee acostumee acostumee remese sormontee sechiee entree contee alee celee desconfortee dervee delivree trespassee delivree aoree doblee tormentee brullee ajostee alee apelee apelee dervee forsenee apelee apelee apelee trespassee apelee menee decolee desevree desciree desmesuree formee aornee consomee chantee chantee escomeniee celee apelee sanee acostumee trespassee aombree arivees pueplee racontee tresportee alee apelee sanee apelee apelee voee parfinee voee gardee pree comparee apelee apelee demenee apelee nomee consomee aornee tornee entree apelee celebree dampnee aornee encortinee retornee apelee levee chantee forsenee apelee apelee finee entree apelee nomee enracinee gardee desertee oubliee celee atornee chantee estoree apelee donee atornee otroïe portee trespassee dervee lassee
autres groupes (141)	espandue prise creüe cheüe venue traite sostenue esprise venue rendue morte rendue maumise corrompue beneïe coverte mises venue esteinte fete venue avenue avenue parfaite parfete fete fete coverte espandue enclose faite destruite traite venue assise venue escrite parvenue nee fete cheüe mise revenue desfendue mise remesse abatue venue avenue venue meüte enfoïe venue close oïe issue esté oïe venue venue parfete parfaite beneïe oïe oïe venue oïe devenue rendue seüe esparse fete perdue espandue venue venue revenue rendue destruite venue mise destreint mise venue venue oïe destruite venue morz cheüe corue aperceüe descoverte coneüe painte mise remese mises esté mise avenue parfaite esté entreprisse venue remese venue parfete remese revenue escrite venue remese detrete creüe estendue oïe veüe oïe aclaroïe fete seüe coneüe seüe reposte estendue fete tenue veüe rendue destruite reposte venue rendue veüe assise fete devenue venue issue issue
abessie, acouchie, aemplie, aidie, amenuisie, apareillie, apeisie, apesie, aprochie, atachie, baillie, baptizie, brisie, convertie, deguerpie, departie, de﻿partie, enbelie, enforcie, ensevelie, esmaie, essaucie, establie, florie, garantie, garie, guerie, mollie, negie, noncie, perie, raemplie, raverdie, sechie, traveillie, trenchie, iee
323
trenchie, 

3
sechiee, 
sechiee, escomeniee, oubliee, 
Autre
abatue, aclaroïe, acostumee, adolee, ajostee, alee, aombree, aoree, aornee, apelee, aperceüe, arivees, assamblez, assise, atornee, avenue, avironnee, beneïe, brullee, celebree, celee, chantee, cheüe, close, comparee, coneüe, consomee, contee, corrompue, corue, coverte, creüe, curee, dampnee, decolee, delivree, demenee, dervee, desciree, desconfortee, descoverte, desertee, desevree, desfendue, desmesuree, destreint, destruite, detrete, devenue, doblee, donee, dontee, dounee, enclose, encortinee, enfoïe, enluminee, enracinee, entree, entreprisse, escrite, espandue, esparse, esprise, esteinte, estendue, estoree, esté, faite, fete, finee, formee, forsenee, gardee, issue, lassee, levee, maumise, menee, meüte, mise, mises, mondee, morte, morz, muee, nee, nomee, otroïe, ovree, oïe, painte, parfaite, parfete, parfinee, parvenue, perdue, portee, pree, prise, provee, pueplee, racontee, remese, remesse, rendue, reposte, retornee, revenue, sacree, sanee, sauvee, seüe, sormontee, sostenue, tenue, torblee, tormentee, tornee, traite, trespassee, tresportee, troublee, venue, veüe, voee, 
Graphie du mot pere
Lemme : pere	107
pere	51
peres	46
Peres	3
Pere	5
﻿peres	1
﻿pere	1

Graphie du mot larme
Lemme : larme	4
larmes	1
lermes	3

Graphie du mot daerrain
däerrain(16) : daerrein(7)
däerrain(16) : daerrenieres(1)
däerrain(16) : daerriene(1)
däerrain(16) : daerreinieres(1)
däerrain(16) : daerraines(1)
däerrain(16) : daerreine(2)
däerrain(16) : daerreines(1)
däerrain(16) : daerrenier(1)
däerrain(16) : daerrain(1)

Graphie de la P3 pst de savoir

Nombre de mots en A inital : 17568
A initiale en hiatus 129
aage (ëage) : aage, 
aaisierent (aaisier) : aaisierent, 
aempli (aemplir) : aempli, aemplissoit, aemplir, aemplisse, aempliz, aemplie, aemplis, aemplirent, aempliroient, aempleïst, 
aeurent (avoir) : aeurent, aovrirent, 
aombree (aombrer) : aombree, 
aorez (aorer2) : aorez, aoroient, aoré, aorer, aeures, aoroit, aeuroient, aora, aorent, aoree, aeure, aorassent, aorerent, 
aornast (aorner) : aornast, 
aornee (aorner2) : aornee, aorner, aornast, aornez, 
aornemenz (aornement1) : aornemenz, 
baoit (bëer) : baoit, baee, 
daerrein (däerrain) : daerrein, daerrenieres, daerriene, daerreinieres, daerraines, daerreine, daerreines, daerrenier, daerrain, 
daerrenier (daërrain) : daerrenier, 
gaaignier (gäaignier1) : gaaignier, gaagnier, gaaigna, 
haoient (häir) : haoient, haoit, 
paor (pëor) : paor, 
raemplie (räemplir) : raemplie, raempliroit, raempliz, raemplir, 
raempliz (remplir) : raempliz, 
saoulé (säoler) : saoulé, saoulez, saoulerent, 
a/ai
Espaigne (Espagne) : Espaigne, 
Mortaigne (Mortagne) : Mortaigne, 
acolai (acoler) : acolai, 
acompaigna (acompagnier) : acompaigna, acompaignierent, acompaigniés, 
ai (avoir) : ai, aie, aies, ait, aurai, aient, aions, aiez, aidié, aida, 
aime (amer1) : aime, amai, aiment, 
alai (aler) : alai, ailliez, vait, aillez, 
